Username,Title,Rating,overall_rating,story,acting,music,rewatch
Kean Aw,Dr. Romantic Season 2,8.7,5.0,5.5,8.0,7.5,3.5
Cathy Engelman,Dr. Romantic Season 2,8.7,10,10,10,10,10
Zogitt,Dr. Romantic Season 2,8.7,9.0,9.0,9.5,9.0,8.5
Kenneth Carl Vega,Dr. Romantic Season 2,8.7,8.0,8.0,9.0,8.5,6.0
Theeniecee,Dr. Romantic Season 2,8.7,10,10,10,10,10
Rabbil,Dr. Romantic Season 2,8.7,9.0,9.0,9.0,9.0,8.5
ElectiEye,Dr. Romantic Season 2,8.7,8.0,9.0,9.0,10,5.5
Beatrix,Dr. Romantic Season 2,8.7,9.0,10,10,9.0,10
monicadee,Dr. Romantic Season 2,8.7,10,10,10,10,10
Shin,Dr. Romantic Season 2,8.7,9.5,10,9.0,9.0,9.0
Antapan,Dr. Romantic Season 2,8.7,8.5,8.0,9.5,8.0,7.5
Duckk,Dr. Romantic Season 2,8.7,7.0,9.0,9.0,9.0,9.0
Fangirl Life,Dr. Romantic Season 2,8.7,10,10,10,10,10
onlyxiu,Dr. Romantic Season 2,8.7,8.0,8.0,8.0,8.0,8.0
jaheffry,Dr. Romantic Season 2,8.7,10,10,10,10,10
alfyhappy,Dr. Romantic Season 2,8.7,10,10,10,10,10
Cakaloca,Dr. Romantic Season 2,8.7,6.5,6.5,7.0,6.0,7.0
Mclamy,Dr. Romantic Season 2,8.7,10,10,10,10,10
Hawa,Dr. Romantic Season 2,8.7,9.0,7.0,9.0,7.0,9.0
Deoksun,Dr. Romantic Season 2,8.7,8.0,5.5,9.0,3.0,3.0
Leslie,Dr. Romantic Season 2,8.7,10,9.5,10,10,10
Crazy about Asian dramas,Dr. Romantic Season 2,8.7,7.0,7.0,10,6.5,6.5
xiaoyezi,Dr. Romantic Season 2,8.7,8.5,9.0,9.0,8.0,8.5
XS33,Dr. Romantic Season 2,8.7,10,10,10,10,10
gea,Dr. Romantic Season 2,8.7,8.5,8.5,9.0,8.0,7.5
missjb21,Dr. Romantic Season 2,8.7,9.0,9.0,9.0,8.5,8.0
sarawatstine,Dr. Romantic Season 2,8.7,10,10,9.5,10,9.5
michelleoc,Dr. Romantic Season 2,8.7,6.0,7.0,9.0,4.0,1.0
Missducktofu,Dr. Romantic Season 2,8.7,9.0,9.5,9.0,8.0,10
Cykodramaqueen,Dr. Romantic Season 2,8.7,8.5,8.0,9.5,6.0,4.0
CathiRo,Dr. Romantic Season 2,8.7,9.5,10,10,7.5,8.0
namjunes,Dr. Romantic Season 2,8.7,8.5,10,9.0,4.0,7.5
Ashanti Mino,Dr. Romantic Season 2,8.7,10,10,10,10,10
MG Mayre,Dr. Romantic Season 2,8.7,8.0,8.0,9.0,7.5,8.0
Juelin,Dr. Romantic Season 2,8.7,2.0,1.0,5.0,5.0,1.0
Lynetta Brazil,Dr. Romantic Season 2,8.7,10,10,10,10,10
Lianila,Dr. Romantic Season 2,8.7,10,10,10,10,10
Miyame Enciso,Dr. Romantic Season 2,8.7,10,10,10,10,10
exo_melo,Dr. Romantic Season 2,8.7,10,10,10,10,9.5
Doe,Dr. Romantic Season 2,8.7,10,10,10,10,10
Kdrama simp,Dr. Romantic Season 2,8.7,10,10,10,10,10
GiGi JaZee Jae,Dr. Romantic Season 2,8.7,10,10,10,10,10
Horanghae,Dr. Romantic Season 2,8.7,10,9.0,9.0,9.5,10
meowth,Dr. Romantic Season 2,8.7,10,9.5,10,10,10
solunial,Dr. Romantic Season 2,8.7,9.5,9.5,10,9.5,9.0
Melusinefandedrama,Dr. Romantic Season 2,8.7,3.5,1.0,7.5,5.0,1.0
Lanshe,Dr. Romantic Season 2,8.7,9.0,10,10,10,10
Amna,Dr. Romantic Season 2,8.7,9.5,8.5,9.5,10,9.0
Mara,Dr. Romantic Season 2,8.7,10,9.0,10,8.5,7.0
arosequartz,Dr. Romantic Season 2,8.7,10,10,10,10,10
Nikolean,Dr. Romantic Season 2,8.7,9.0,8.0,9.0,9.5,9.0
Stormy_77,Dr. Romantic Season 2,8.7,9.5,10,9.0,9.5,9.0
Stats,Dr. Romantic Season 2,8.7,9.5,9.0,10,9.0,9.0
SVITAMEN D-rama,Dr. Romantic Season 2,8.7,9.5,9.0,9.5,9.0,9.0
SAMX,Dr. Romantic Season 2,8.7,10,10,10,10,10
Winter,Dr. Romantic Season 2,8.7,9.5,10,10,10,7.5
dusktildawn,Dr. Romantic Season 2,8.7,9.0,8.5,10,8.0,8.0
Jolene,Dr. Romantic Season 2,8.7,10,10,10,10,10
Ice Breaker,Dr. Romantic Season 2,8.7,10,10,10,10,10
Demi,Dr. Romantic Season 2,8.7,10,10,10,10,10
Farah89,Dr. Romantic Season 2,8.7,10,10,10,10,10
earlypjy,Dr. Romantic Season 2,8.7,10,10,10,10,10
hardpliers,Dr. Romantic Season 2,8.7,10,10,10,10,10
K-lover61,Dr. Romantic Season 2,8.7,8.0,8.0,10,7.0,9.0
julie,Dr. Romantic Season 2,8.7,8.5,9.0,10,6.0,8.0
Simona Leila,Dr. Romantic Season 2,8.7,10,10,10,9.0,10
achuland,Dr. Romantic Season 2,8.7,9.0,10,10,9.0,9.0
DayanaCosta,Dr. Romantic Season 2,8.7,7.5,7.5,7.5,7.5,5.0
ashiilah,Dr. Romantic Season 2,8.7,10,10,10,10,10
clinchamps,Dr. Romantic Season 2,8.7,9.0,9.5,9.5,6.0,6.5
Mielhy,Dr. Romantic Season 2,8.7,9.5,10,10,9.0,8.0
Montserrat Garcia,Dr. Romantic Season 2,8.7,10,10,10,10,10
Tia,Dr. Romantic Season 2,8.7,8.5,9.0,9.0,9.0,9.5
Brenda Cruz,Dr. Romantic Season 2,8.7,9.5,10,10,10,8.0
maltreti,Sunny,8.7,10,10,10,10,10
Hira-M,Sunny,8.7,10,10,10,10,10
Skye-N-Rain,Sunny,8.7,10,10,10,8.0,5.0
AJ2,Sunny,8.7,10,10,10,10,10
em_MiK,Sunny,8.7,10,10,10,10,10
addicted2dramas,Sunny,8.7,9.0,10,9.0,10,8.0
haha63,Sunny,8.7,10,10,10,10,10
palak,Sunny,8.7,10,10,10,10,10
Marse,Sunny,8.7,10,10,9.0,10,9.0
leahakiko,Sunny,8.7,10,10,10,8.0,8.0
Keeks,Sunny,8.7,10,9.0,9.0,10,8.0
NewKDramaAddict,Sunny,8.7,10,10,10,9.0,10
AdeNike,Sunny,8.7,10,10,10,10,8.0
purplenette,Sunny,8.7,10,10,10,10,10
VioletSakura,Sunny,8.7,10,10,10,9.0,10
rachel,Sunny,8.7,9.0,9.0,8.5,10,8.0
Maemi,Sunny,8.7,10,10,10,10,10
J Overland,Sunny,8.7,10,10,10,10,10
bokami,Sunny,8.7,10,10,10,8.0,10
MyPerryGone,Sunny,8.7,9.0,9.0,9.0,10,9.0
MysteryMel-Bookish,Sunny,8.7,10,10,10,10,10
CharlieZ,Sunny,8.7,10,10,10,10,10
Inner Circle,Sunny,8.7,10,10,10,10,10
xeenatheprincesswarrior,Sunny,8.7,10,10,10,10,10
Miss Shark,Sunny,8.7,8.5,7.0,8.0,8.5,10
Jia M,Sunny,8.7,9.0,9.0,10,8.0,8.0
Sofia,Sunny,8.7,10,10,10,10,10
strevisa,Sunny,8.7,9.0,9.0,9.0,8.5,8.5
kpopx3lover,Sunny,8.7,10,10,10,10,10
Nicolelodeon,Sunny,8.7,10,10,10,10,10
siisii,Sunny,8.7,8.5,8.0,9.0,8.0,8.0
Sweet0Girl,Sunny,8.7,10,9.5,10,8.0,10
Sirenas,Sunny,8.7,9.0,9.0,9.0,8.5,8.5
tuddles1,Sunny,8.7,10,10,10,9.0,10
PichdaSerenaChheuy,Sunny,8.7,10,10,10,10,10
MaryC,Sunny,8.7,8.5,8.0,9.0,9.5,9.5
darkn3ss,Sunny,8.7,9.0,9.0,10,10,9.0
tamalisha20,Sunny,8.7,10,10,10,10,10
peace_till_sunset,Sunny,8.7,9.5,10,9.0,9.0,9.5
Pingusu,Sunny,8.7,10,10,9.5,10,10
xnokutisu,Sunny,8.7,10,10,10,9.0,10
FreeWhirpool,Sunny,8.7,9.0,7.0,8.5,10,9.5
Falcon747,Sunny,8.7,9.5,9.0,9.5,10,10
KoreanLover99,Sunny,8.7,10,10,10,10,10
ophelisvs,Sunny,8.7,10,10,10,10,10
starrystarrynight,Sunny,8.7,10,10,9.5,10,10
EbimoAgbeotu,Sunny,8.7,7.0,10,10,7.5,5.5
Kala,Sunny,8.7,10,10,10,10,10
irmar,Sunny,8.7,10,10,10,8.0,10
DramaHeroine,Sunny,8.7,10,10,10,10,10
zetta zivanka,Sunny,8.7,9.0,9.0,9.5,9.0,9.5
Kakule,Sunny,8.7,10,9.0,10,10,10
PeachBlossomGoddess,Sword Snow Stride,8.7,9.5,9.5,9.0,9.5,9.0
HealerHanzi,Sword Snow Stride,8.7,10,10,10,9.5,10
ImperiaCognati,Sword Snow Stride,8.7,10,10,9.0,10,10
Just me,Sword Snow Stride,8.7,9.5,9.5,10,9.0,8.0
ChineseDramaFan,Sword Snow Stride,8.7,9.5,9.5,9.5,9.5,9.5
auriel,Sword Snow Stride,8.7,10,10,9.0,9.0,10
tsuyoi_hikari,Sword Snow Stride,8.7,9.0,10,9.0,9.0,9.0
Another fan,Sword Snow Stride,8.7,9.5,9.5,9.0,8.5,9.5
Amino acid,Sword Snow Stride,8.7,9.0,10,10,10,8.0
Peony,Sword Snow Stride,8.7,9.5,8.0,9.5,9.5,8.5
Architectofnonsence,Sword Snow Stride,8.7,7.0,7.0,8.0,7.5,5.0
Luize Avrigeanu,Sword Snow Stride,8.7,10,9.0,10,8.0,9.5
virgievirgie,Sword Snow Stride,8.7,8.5,8.5,9.0,8.0,8.0
RubiyYoung,Sword Snow Stride,8.7,9.0,9.0,9.5,10,8.0
K_P,Sword Snow Stride,8.7,10,10,10,7.0,10
Mstwinser,Sword Snow Stride,8.7,9.0,10,10,7.0,10
Lian Hua Hua,Sword Snow Stride,8.7,10,10,10,10,9.5
Enigma05,Sword Snow Stride,8.7,8.0,7.0,8.5,9.0,5.0
dramallama,Sword Snow Stride,8.7,6.5,6.0,7.5,6.0,4.5
Cdramalovers,Sword Snow Stride,8.7,10,10,10,8.5,9.0
Luffy,Sword Snow Stride,8.7,10,10,10,10,10
Yu di Im3,Sword Snow Stride,8.7,10,10,10,10,10
Mayank Singh,Sword Snow Stride,8.7,9.5,9.5,9.0,9.5,10
DramaRandomness,Sword Snow Stride,8.7,4.0,1.0,8.0,6.0,1.0
Wuxia Wayfarer,Sword Snow Stride,8.7,7.5,8.5,8.5,7.5,6.0
Two Steps From Heaven,Sword Snow Stride,8.7,10,10,9.0,10,10
Wish Upon A Star,Sword Snow Stride,8.7,7.0,7.0,8.0,3.0,3.0
Yarn,Sword Snow Stride,8.7,10,10,9.0,10,10
wtua47,Sword Snow Stride,8.7,10,9.5,10,6.5,10
cici,Sword Snow Stride,8.7,10,9.0,9.5,7.0,3.0
CKT Resident,Sword Snow Stride,8.7,10,9.0,10,9.0,9.5
byul0801,Sword Snow Stride,8.7,10,10,10,8.0,10
P Lam,Sword Snow Stride,8.7,10,9.5,9.5,9.5,8.0
HistoricalFan,Sword Snow Stride,8.7,9.5,9.5,9.5,9.0,10
MiaLee,Sword Snow Stride,8.7,10,10,10,8.5,8.5
Komentator isenk,Sword Snow Stride,8.7,10,10,10,10,10
Graceom,Sword Snow Stride,8.7,10,10,10,10,10
micthom,Sword Snow Stride,8.7,10,10,9.5,9.0,10
Angelite,Sword Snow Stride,8.7,9.5,9.0,10,9.5,9.5
lovegood,Sword Snow Stride,8.7,10,9.5,10,9.5,10
chocolate envelope,Sword Snow Stride,8.7,10,10,10,10,10
Fim,Sword Snow Stride,8.7,4.0,3.0,7.0,6.5,1.0
JustAnotherFan,Sword Snow Stride,8.7,8.5,8.5,9.0,10,4.0
FanofMinMin,Sword Snow Stride,8.7,9.0,10,8.0,9.0,9.0
Meiling,Sword Snow Stride,8.7,10,10,10,10,9.5
kisiamiumiu,Sword Snow Stride,8.7,1.0,1.0,4.0,1.0,1.0
GiGi JaZee Jae,Sword Snow Stride,8.7,10,10,10,10,10
Thomas,Sword Snow Stride,8.7,9.0,9.0,9.0,7.5,7.5
Period_addict,Sword Snow Stride,8.7,9.0,8.0,10,8.0,8.5
Tanky Toon,Sword Snow Stride,8.7,9.0,10,10,8.0,8.0
DramaAddiction,Sword Snow Stride,8.7,10,10,10,9.5,10
queenpathetic,Sword Snow Stride,8.7,8.0,8.5,8.0,8.0,7.0
Kate_735,Sword Snow Stride,8.7,10,9.5,10,10,10
Cynct,Sword Snow Stride,8.7,9.5,10,10,8.0,10
Hitler 123098,Sword Snow Stride,8.7,10,10,10,9.0,9.0
Inzagi_,Sword Snow Stride,8.7,9.5,10,9.0,8.0,10
Drama Addict,Sword Snow Stride,8.7,9.5,10,10,9.0,8.0
Cool_As_Always,Sword Snow Stride,8.7,7.0,10,10,1.0,1.0
Dracoo101,Sword Snow Stride,8.7,7.5,7.5,8.0,7.0,2.5
hailiha,Sword Snow Stride,8.7,9.0,9.5,9.5,9.0,9.0
jcfoung,Sword Snow Stride,8.7,9.5,9.5,10,9.0,1.0
yang_er,Sword Snow Stride,8.7,9.5,10,9.5,9.0,8.5
romantic-at-heart,Sword Snow Stride,8.7,7.0,8.0,8.5,7.0,5.0
Xtinew,Sword Snow Stride,8.7,7.0,7.5,7.0,9.0,6.0
kdramatist21,Sword Snow Stride,8.7,10,10,9.5,7.0,10
nobody,Sword Snow Stride,8.7,10,10,10,10,10
Purunn,Sword Snow Stride,8.7,7.0,5.0,8.0,7.0,5.0
Sssnoopyyy,Sword Snow Stride,8.7,9.5,9.5,9.5,10,9.5
Iris,Sword Snow Stride,8.7,8.5,8.0,9.5,10,7.0
Cucu Bau,Sword Snow Stride,8.7,9.0,8.0,9.5,10,7.0
Bali,Sword Snow Stride,8.7,9.0,10,9.0,8.0,3.0
labcat,Sword Snow Stride,8.7,9.5,9.5,9.5,8.5,9.5
llwa qweq,Sword Snow Stride,8.7,9.0,9.5,9.5,9.0,9.5
gav,Sword Snow Stride,8.7,7.0,7.0,10,10,3.5
KrayTran,Sword Snow Stride,8.7,9.0,9.0,9.0,9.0,9.0
Kaptan,Sword Snow Stride,8.7,9.5,9.0,10,8.0,9.0
XS33,Sword Snow Stride,8.7,9.0,10,10,5.0,10
Suzie Queue,Sword Snow Stride,8.7,8.0,8.0,8.0,8.0,6.0
EstherFaith,Sword Snow Stride,8.7,7.5,8.0,7.5,7.5,7.5
Ali316,Sword Snow Stride,8.7,9.5,10,10,10,10
yeiboayue,Sword Snow Stride,8.7,10,10,10,10,10
Peridot83,Sword Snow Stride,8.7,7.0,7.0,6.5,6.5,5.5
Sirenas,Sword Snow Stride,8.7,5.5,5.5,6.5,6.5,4.0
VKO,Sword Snow Stride,8.7,9.0,8.0,9.0,7.0,8.0
WilliamOconnor,Sword Snow Stride,8.7,9.0,10,9.0,8.0,8.0
jona27,Sword Snow Stride,8.7,8.0,7.5,9.0,7.0,1.0
Inksplosh,Sword Snow Stride,8.7,8.0,9.0,8.0,3.5,6.0
IWantGoodQualityDramas,Sword Snow Stride,8.7,9.5,9.0,9.5,10,9.0
Panda Panda,Sword Snow Stride,8.7,8.0,9.0,9.0,7.5,7.0
lex_fsilva,Sword Snow Stride,8.7,9.5,10,9.0,7.0,9.5
Antigone,Sword Snow Stride,8.7,8.0,8.0,10,10,7.5
fooDog,Sword Snow Stride,8.7,5.0,5.0,7.5,6.0,3.0
Chadarasupalli Vamsi,Sword Snow Stride,8.7,10,9.5,9.0,8.5,9.0
JMUR,Sword Snow Stride,8.7,9.5,10,10,10,10
santhoshsivan,Sword Snow Stride,8.7,8.0,8.0,8.5,8.0,9.0
kusmayanti madjid,Sword Snow Stride,8.7,10,10,10,6.0,7.5
Mrl,Sword Snow Stride,8.7,10,10,10,8.5,10
dnxkalzlzl,Sword Snow Stride,8.7,8.0,9.0,8.0,7.5,7.5
KYUNGSOOS BACK,SKY Castle,8.7,10,10,10,10,9.0
MistyMaid,SKY Castle,8.7,10,10,10,10,10
Miss Woo Bin,SKY Castle,8.7,7.5,7.0,10,8.0,5.0
Neel1902,SKY Castle,8.7,10,9.5,10,10,9.0
Poia,SKY Castle,8.7,8.0,8.0,9.0,9.0,5.0
roof_aa,SKY Castle,8.7,8.0,8.0,10,10,5.0
Sammi,SKY Castle,8.7,10,10,10,9.5,9.5
Cloudini,SKY Castle,8.7,8.0,8.0,10,9.0,6.0
HafsahI,SKY Castle,8.7,10,10,9.5,10,9.0
Winter_Topaz,SKY Castle,8.7,10,10,10,10,10
torochii,SKY Castle,8.7,7.5,7.0,9.5,8.5,7.0
djohangaon,SKY Castle,8.7,7.0,7.0,9.0,6.5,5.0
PHope,SKY Castle,8.7,9.0,8.0,8.0,5.5,5.5
Xiao Buo Buo La Mei,SKY Castle,8.7,10,10,10,10,7.5
Nina,SKY Castle,8.7,10,10,10,10,10
moonbabie,SKY Castle,8.7,9.5,10,10,10,8.0
Kira,SKY Castle,8.7,8.0,8.0,8.0,7.0,8.0
AnotherMia,SKY Castle,8.7,10,10,10,10,10
Sophie Reid,SKY Castle,8.7,8.5,8.0,9.5,9.0,7.5
Vjeran,SKY Castle,8.7,10,10,10,10,9.0
Shiro,SKY Castle,8.7,9.5,9.5,9.5,9.5,6.0
Justfayefaye,SKY Castle,8.7,8.5,9.5,7.5,10,7.5
Kathleen,SKY Castle,8.7,10,10,10,10,10
ally,SKY Castle,8.7,7.5,7.5,10,7.5,3.5
ShinMinRin96,SKY Castle,8.7,10,9.5,10,9.5,9.5
Beatrix,SKY Castle,8.7,9.5,9.5,10,10,10
ems,SKY Castle,8.7,10,10,10,10,10
xylaar,SKY Castle,8.7,9.5,10,9.5,9.0,10
Rari,SKY Castle,8.7,10,10,10,9.0,8.0
Tae Ho,SKY Castle,8.7,8.5,8.5,10,8.5,5.0
Amour_Eternel,SKY Castle,8.7,10,10,10,10,10
leli,SKY Castle,8.7,10,10,9.5,10,10
aegyocafe,SKY Castle,8.7,9.5,10,10,8.0,10
Folza,SKY Castle,8.7,10,10,10,10,10
Korean Drama Addict,SKY Castle,8.7,10,10,10,10,9.0
Your Chingu,SKY Castle,8.7,10,10,10,10,10
victor,SKY Castle,8.7,10,10,10,9.5,9.5
HelenXour,SKY Castle,8.7,9.5,9.0,10,9.5,9.0
Abir,SKY Castle,8.7,10,10,10,9.5,9.5
KM,SKY Castle,8.7,9.5,10,10,8.0,9.0
EbbyTee,SKY Castle,8.7,9.0,10,8.0,10,7.5
keerthana,SKY Castle,8.7,10,10,10,10,8.0
greenteaberry,SKY Castle,8.7,9.5,10,10,8.0,10
Tsulaa,SKY Castle,8.7,9.5,10,9.5,8.0,5.0
ZoeAussums,SKY Castle,8.7,6.5,7.5,7.5,5.0,5.0
Kayosai,SKY Castle,8.7,8.0,9.5,10,10,2.5
manicmuse,SKY Castle,8.7,8.0,9.0,9.5,7.0,7.0
lurking,SKY Castle,8.7,8.5,8.0,9.5,9.0,7.0
mangodesu,SKY Castle,8.7,10,10,10,10,9.0
Ashu,SKY Castle,8.7,10,10,10,10,10
bandfanarii,SKY Castle,8.7,10,10,10,10,10
Huzi,SKY Castle,8.7,10,10,10,10,10
MaikuFX,SKY Castle,8.7,9.5,9.0,8.0,9.5,10
Mari,SKY Castle,8.7,6.5,8.0,7.0,6.0,4.0
lovelymix,SKY Castle,8.7,8.0,8.0,8.0,8.0,8.0
Gayle,SKY Castle,8.7,9.5,9.5,10,10,9.0
Valeria Fernández Santan,SKY Castle,8.7,10,10,10,8.0,10
50FiftillidideeBrain,SKY Castle,8.7,9.0,9.5,9.0,8.5,8.0
AKAshon,SKY Castle,8.7,8.0,8.0,8.0,8.0,8.0
ivikiwi,SKY Castle,8.7,10,10,10,10,8.0
Muneeza22,SKY Castle,8.7,9.5,9.5,9.5,10,8.0
Lianila,SKY Castle,8.7,10,10,10,10,10
exo_melo,SKY Castle,8.7,9.5,9.5,10,10,9.0
maddie,SKY Castle,8.7,9.5,9.0,8.0,10,8.5
Chacha,SKY Castle,8.7,9.0,8.0,10,7.0,8.0
angelspicnic,SKY Castle,8.7,10,10,10,10,9.0
cheeseneo,SKY Castle,8.7,10,10,10,10,9.5
3IDRock,SKY Castle,8.7,9.0,10,10,8.0,6.0
JIABLO,SKY Castle,8.7,9.5,10,9.5,9.0,9.5
sofi,SKY Castle,8.7,10,10,10,10,10
Neliel,SKY Castle,8.7,10,10,10,9.5,9.5
CKT Resident,SKY Castle,8.7,10,10,10,9.0,9.0
Reyna,SKY Castle,8.7,10,10,10,10,10
SEO-IN-JUN,SKY Castle,8.7,10,10,10,10,9.5
cosmicgirls,SKY Castle,8.7,9.5,9.5,10,6.5,10
tamalisha20,SKY Castle,8.7,10,10,10,10,9.0
ShinzoBinzo,SKY Castle,8.7,8.5,8.5,9.5,8.5,7.0
Ophois,SKY Castle,8.7,10,9.5,10,9.5,9.0
XS33,SKY Castle,8.7,9.0,10,10,10,5.0
ivybis,SKY Castle,8.7,9.5,10,10,9.5,9.5
tami,SKY Castle,8.7,10,10,10,10,10
Aureila,SKY Castle,8.7,10,10,10,10,10
FluffV,SKY Castle,8.7,8.5,9.0,9.5,8.5,7.0
allure2k2,SKY Castle,8.7,9.5,10,10,9.0,8.0
gibby,SKY Castle,8.7,10,10,10,10,9.0
srikanth1997,SKY Castle,8.7,9.5,9.0,9.0,8.5,9.0
Yujin,SKY Castle,8.7,9.0,9.5,10,10,10
Brighter Mew,SKY Castle,8.7,9.5,10,10,9.0,9.0
c2roxy,SKY Castle,8.7,9.5,9.5,10,9.5,9.5
exquisitekdrama,SKY Castle,8.7,9.5,10,10,8.0,7.0
Booklover_95,SKY Castle,8.7,9.5,10,10,10,7.0
Evanthe,SKY Castle,8.7,9.5,10,10,1.0,9.5
akinatsukana,SKY Castle,8.7,9.5,10,10,10,9.0
Michelle,SKY Castle,8.7,4.5,1.0,8.5,7.0,1.0
toy,SKY Castle,8.7,9.5,10,10,9.0,1.0
Zzz096,SKY Castle,8.7,9.5,9.5,7.5,9.5,8.0
Jhonny_Santos,SKY Castle,8.7,6.0,6.0,6.0,5.5,6.0
Adrian Kyle Tupaz,SKY Castle,8.7,10,9.5,10,10,10
rukisskiss,SKY Castle,8.7,10,10,10,6.5,1.0
Nina Dobrev,SKY Castle,8.7,9.5,10,10,5.0,5.0
anninha,SKY Castle,8.7,10,10,10,10,10
Pinoy Ares,Love for Love's Sake,8.7,9.5,10,9.5,9.5,9.5
Kate,Love for Love's Sake,8.7,8.0,8.0,8.0,8.0,8.5
cejj,Love for Love's Sake,8.7,9.5,9.0,9.5,10,10
naomi,Love for Love's Sake,8.7,10,10,8.0,10,9.0
Aaku,Love for Love's Sake,8.7,10,9.5,10,10,10
Unpopularopinionbydemand,Love for Love's Sake,8.7,7.0,8.0,9.0,6.0,7.5
BL Compilations,Love for Love's Sake,8.7,9.5,9.0,9.5,9.5,9.0
SumWone,Love for Love's Sake,8.7,7.0,7.0,9.0,8.0,6.0
Mademoiselle Noir,Love for Love's Sake,8.7,10,10,10,9.5,10
Stanperformanceunit,Love for Love's Sake,8.7,8.5,8.5,8.5,9.0,8.5
asianblreviews,Love for Love's Sake,8.7,6.5,6.0,7.5,7.0,6.0
Toome_,Love for Love's Sake,8.7,9.0,10,10,8.5,9.0
R1912,Love for Love's Sake,8.7,9.0,8.5,8.0,7.0,8.0
Tate Arson,Love for Love's Sake,8.7,4.5,4.0,6.0,5.0,3.5
Palak Doshi,Love for Love's Sake,8.7,3.5,7.0,3.5,5.5,1.0
ando,Love for Love's Sake,8.7,10,10,10,10,10
Heracin,Love for Love's Sake,8.7,9.0,9.0,8.5,8.5,9.0
djohangaon,Love for Love's Sake,8.7,8.0,8.5,8.5,7.0,7.0
Bukks,Love for Love's Sake,8.7,10,10,10,10,10
Sossothecat,Love for Love's Sake,8.7,5.0,5.0,3.0,5.0,1.0
Wang Ji El,Love for Love's Sake,8.7,9.0,9.5,9.0,8.5,8.5
thecarterfilez,Love for Love's Sake,8.7,10,10,10,10,10
Babygurl,Love for Love's Sake,8.7,10,10,10,10,10
JPX,Love for Love's Sake,8.7,5.0,6.5,6.5,5.0,2.0
CeciliaChannelC,Love for Love's Sake,8.7,4.0,3.5,6.0,5.5,1.0
Hungry_Hippo91,Love for Love's Sake,8.7,10,10,9.5,9.0,9.0
camille_stu_,Love for Love's Sake,8.7,6.5,6.5,6.0,5.0,6.0
gela,Love for Love's Sake,8.7,7.5,7.0,8.5,8.0,7.0
FKA REY,Love for Love's Sake,8.7,9.0,9.0,9.0,9.0,8.0
virgievirgie,Love for Love's Sake,8.7,8.0,8.5,8.0,8.0,8.0
IncorrigibleMe,Love for Love's Sake,8.7,9.0,10,10,8.5,9.0
Bex,Love for Love's Sake,8.7,10,10,10,9.5,10
opalescent,Love for Love's Sake,8.7,9.5,9.5,9.5,9.5,10
huhugoblin,Love for Love's Sake,8.7,9.0,8.0,9.0,8.5,8.0
Jackson L,Love for Love's Sake,8.7,10,10,10,10,10
Shiro,Love for Love's Sake,8.7,8.0,8.0,7.5,8.5,2.0
Kenneth Carl Vega,Love for Love's Sake,8.7,6.0,6.0,8.0,6.0,4.0
HealingVibes,Love for Love's Sake,8.7,9.5,9.0,10,10,8.0
Alex_Hamilton,Love for Love's Sake,8.7,10,10,10,9.5,10
Calella,Love for Love's Sake,8.7,10,10,10,9.5,10
ganji_gpt,Love for Love's Sake,8.7,10,10,10,4.0,10
vivi,Love for Love's Sake,8.7,10,9.0,10,10,10
Seaaa,Love for Love's Sake,8.7,10,10,10,10,10
Eccentricstate,Love for Love's Sake,8.7,10,9.0,10,10,10
lluc,Love for Love's Sake,8.7,9.0,8.5,10,8.5,9.0
Lyam,Love for Love's Sake,8.7,10,10,10,10,10
Notmejhonrick,Love for Love's Sake,8.7,10,10,9.0,9.5,10
NoeKun,Love for Love's Sake,8.7,10,10,10,10,10
hidebehindme,Love for Love's Sake,8.7,10,10,10,10,9.0
Beatrice,Love for Love's Sake,8.7,10,10,9.5,9.5,10
isa,Love for Love's Sake,8.7,10,10,10,9.0,10
ryoato,Love for Love's Sake,8.7,9.0,9.0,9.0,9.5,9.0
Zelme,Love for Love's Sake,8.7,9.0,8.5,9.5,8.5,10
ellie,Love for Love's Sake,8.7,9.0,8.5,8.5,8.0,9.0
AEROROR2,Love for Love's Sake,8.7,9.0,9.0,10,9.0,8.5
allinforfantasy,Love for Love's Sake,8.7,9.0,8.5,10,7.5,7.0
Meowchi,Love for Love's Sake,8.7,8.5,8.5,8.0,8.5,8.0
zwarber,Love for Love's Sake,8.7,7.5,7.0,8.5,6.5,6.0
mochi-lover,Love for Love's Sake,8.7,9.5,9.5,10,8.0,10
JennyD,Love for Love's Sake,8.7,9.0,9.5,9.0,7.0,7.5
2810l20,Love for Love's Sake,8.7,9.0,9.5,8.5,8.5,8.5
taki,Love for Love's Sake,8.7,8.5,7.5,8.0,7.0,9.0
KingC,Love for Love's Sake,8.7,8.5,8.5,9.0,8.5,6.0
anna,Love for Love's Sake,8.7,8.5,9.5,9.0,8.5,8.0
jay,Love for Love's Sake,8.7,8.5,7.0,9.0,8.0,9.0
RXinw,Love for Love's Sake,8.7,9.0,9.0,10,8.0,10
issa,Love for Love's Sake,8.7,8.0,7.5,8.5,9.0,6.5
Shasha,Love for Love's Sake,8.7,6.5,9.0,10,7.0,6.5
Yuku,Love for Love's Sake,8.7,10,10,10,10,10
nea,Love for Love's Sake,8.7,10,10,10,9.5,10
hsshajri,Love for Love's Sake,8.7,9.5,9.5,9.0,9.0,10
AnneShirley,Love for Love's Sake,8.7,10,10,10,10,10
swtyjiinx,Love for Love's Sake,8.7,10,10,10,10,10
